"DMAP-SA" "DMAP-SL" "DMAP-SA-ew" "DMAP-SL-ew" "gMAP" "DP"
"1" 9.4413971307578 9.54811716884067 9.35060934667579 9.45464105015874 9.31123435899128 14.08063017879
"2" 4.31189307256237 4.33223816235311 4.29546423406458 4.34856775236042 4.25243490523772 6.1662885023734
"3" 2.60471762891907 2.61117295520141 2.61938831789572 2.63615507411037 2.5795454315212 3.0828745850598
"4" 1.72762484491744 1.73100414201497 1.75336243776851 1.78986347888607 1.71625062424048 2.67834266604616
"5" 1.19897162057476 1.20258787089954 1.23039658411816 1.23820647084553 1.193216006082 1.50830002404403
"6" 0.890113950801707 0.892490035739528 0.923852137212786 0.933729725234772 0.886276157676123 1.15194239819399
"7" 0.635479577436218 0.637605469998662 0.674326967410696 0.687715817097208 0.632173301079691 0.92495258109143
"8" 0.455984535654037 0.457731723742737 0.494909612623016 0.500602948326648 0.453299811469931 0.596442306914006
"9" 0.31464998115282 0.315607662451058 0.352816223362281 0.355458192872827 0.312996845536395 0.402112845592656
