"DMAP-SA" "DMAP-SL" "DMAP-SA-ew" "DMAP-SL-ew" "gMAP" "DP"
"1" 0.612157755927263 0.406588282405494 0.76228445538912 0.674870097683101 0.393753684670959 7.75748992366143
"2" 0.482596212841629 0.39420847276534 0.694913481289852 0.67418088999198 0.3917476594572 1.43450992254633
"3" 0.434909925510756 0.392596079812155 0.673182010268171 0.674431810000072 0.392228625378894 0.937213534750319
"4" 0.411110045939284 0.390967109730635 0.661306653323372 0.673459565897075 0.390937836142256 0.931423853243479
"5" 0.398632512864061 0.391360454929756 0.654735154708502 0.673931188352094 0.391300830151997 0.851273126458806
"6" 0.390145896691302 0.390129226528072 0.649838703699411 0.673253261229756 0.390070737361374 0.47410588817721
"7" 0.385445028891571 0.390485660932475 0.646726910216252 0.673442499240039 0.390506872922067 0.437140638081879
"8" 0.381139340704711 0.390046240605653 0.644243358630767 0.673311224104339 0.390047293198583 0.290243228078514
"9" 0.379318510426115 0.391135931072492 0.642950372771046 0.673900676247042 0.391119168021684 0.318824438393768
