"DMAP-SA" "DMAP-SL" "DMAP-SA-ew" "DMAP-SL-ew" "gMAP" "DP"
"1" 9.34843467559269 9.27502043535181 9.66943472094651 9.66930568534277 9.2555102587688 9.91516927894688
"2" 4.20857287521449 4.18353334762671 4.56839403815256 4.56875955783101 4.17668214123751 4.30694614976924
"3" 2.55345118677397 2.53835369168705 2.95293427678732 2.95339844586706 2.53273357002001 2.60038493501013
"4" 1.72460651268993 1.71666566716597 2.11338819187223 2.11318376908103 1.71288956867162 1.72064485990214
"5" 1.19782537548553 1.19268902303437 1.57803398518007 1.57793874797813 1.19100638246236 1.12497307869489
"6" 0.875796980035283 0.871970589341945 1.2802328305675 1.2800833950311 0.870544758058697 0.7860301774691
"7" 0.623988657174565 0.621692937773849 1.02152566193928 1.02157087509452 0.620743346813895 0.530780551359799
"8" 0.440754090847153 0.439226978825416 0.831902866312046 0.831793330604187 0.43863059239881 0.326911877536183
"9" 0.303069989176031 0.30221747450925 0.694942770352034 0.694978058200529 0.3019311167028 0.175951769358345
